Gene/Gene Set Overlap Matrix

Entrez Gene Id	Gene Symbol	Gene Description	GOCC_RIBOSOME	GOCC_RIBOSOMAL_SUBUNIT	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	GOBP_TRANSLATION	GOCC_RIBONUCLEOPROTEIN_COMPLEX	GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOCC_CYTOSOLIC_RIBOSOME	GOBP_CYTOPLASMIC_TRANSLATION
7311	UBA52	ubiquitin A-52 residue ribosomal protein fusion product 1 [Source:HGNC Symbol;Acc:HGNC:12458]	GOCC_RIBOSOME	GOCC_RIBOSOMAL_SUBUNIT	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	GOBP_TRANSLATION	GOCC_RIBONUCLEOPROTEIN_COMPLEX	GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOCC_CYTOSOLIC_RIBOSOME	GOBP_CYTOPLASMIC_TRANSLATION
6125	RPL5	ribosomal protein L5 [Source:HGNC Symbol;Acc:HGNC:10360]	GOCC_RIBOSOME	GOCC_RIBOSOMAL_SUBUNIT	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	GOBP_TRANSLATION	GOCC_RIBONUCLEOPROTEIN_COMPLEX	GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOCC_CYTOSOLIC_RIBOSOME	GOBP_CYTOPLASMIC_TRANSLATION
6135	RPL11	ribosomal protein L11 [Source:HGNC Symbol;Acc:HGNC:10301]	GOCC_RIBOSOME	GOCC_RIBOSOMAL_SUBUNIT	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	GOBP_TRANSLATION	GOCC_RIBONUCLEOPROTEIN_COMPLEX	GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOCC_CYTOSOLIC_RIBOSOME	GOBP_CYTOPLASMIC_TRANSLATION
6175	RPLP0	ribosomal protein lateral stalk subunit P0 [Source:HGNC Symbol;Acc:HGNC:10371]	GOCC_RIBOSOME	GOCC_RIBOSOMAL_SUBUNIT	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	GOBP_TRANSLATION	GOCC_RIBONUCLEOPROTEIN_COMPLEX	GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOCC_CYTOSOLIC_RIBOSOME	GOBP_CYTOPLASMIC_TRANSLATION
6147	RPL23A	ribosomal protein L23a [Source:HGNC Symbol;Acc:HGNC:10317]	GOCC_RIBOSOME	GOCC_RIBOSOMAL_SUBUNIT	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	GOBP_TRANSLATION	GOCC_RIBONUCLEOPROTEIN_COMPLEX	GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOCC_CYTOSOLIC_RIBOSOME	GOBP_CYTOPLASMIC_TRANSLATION
220717	RPLP0P6	ribosomal protein lateral stalk subunit P0 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:36404]	GOCC_RIBOSOME	GOCC_RIBOSOMAL_SUBUNIT	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	GOBP_TRANSLATION	GOCC_RIBONUCLEOPROTEIN_COMPLEX	GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOCC_CYTOSOLIC_RIBOSOME	GOBP_CYTOPLASMIC_TRANSLATION
6155	RPL27	ribosomal protein L27 [Source:HGNC Symbol;Acc:HGNC:10328]	GOCC_RIBOSOME	GOCC_RIBOSOMAL_SUBUNIT	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	GOBP_TRANSLATION	GOCC_RIBONUCLEOPROTEIN_COMPLEX	GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOCC_CYTOSOLIC_RIBOSOME	GOBP_CYTOPLASMIC_TRANSLATION
6154	RPL26	ribosomal protein L26 [Source:HGNC Symbol;Acc:HGNC:10327]	GOCC_RIBOSOME	GOCC_RIBOSOMAL_SUBUNIT	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	GOBP_TRANSLATION	GOCC_RIBONUCLEOPROTEIN_COMPLEX	GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOCC_CYTOSOLIC_RIBOSOME	GOBP_CYTOPLASMIC_TRANSLATION
11224	RPL35	ribosomal protein L35 [Source:HGNC Symbol;Acc:HGNC:10344]	GOCC_RIBOSOME	GOCC_RIBOSOMAL_SUBUNIT	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	GOBP_TRANSLATION	GOCC_RIBONUCLEOPROTEIN_COMPLEX	GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOCC_CYTOSOLIC_RIBOSOME	GOBP_CYTOPLASMIC_TRANSLATION
6165	RPL35A	ribosomal protein L35a [Source:HGNC Symbol;Acc:HGNC:10345]	GOCC_RIBOSOME	GOCC_RIBOSOMAL_SUBUNIT	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	GOBP_TRANSLATION	GOCC_RIBONUCLEOPROTEIN_COMPLEX	GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOCC_CYTOSOLIC_RIBOSOME	GOBP_CYTOPLASMIC_TRANSLATION
6128	RPL6	ribosomal protein L6 [Source:HGNC Symbol;Acc:HGNC:10362]	GOCC_RIBOSOME	GOCC_RIBOSOMAL_SUBUNIT	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	GOBP_TRANSLATION	GOCC_RIBONUCLEOPROTEIN_COMPLEX	GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOCC_CYTOSOLIC_RIBOSOME	GOBP_CYTOPLASMIC_TRANSLATION
6169	RPL38	ribosomal protein L38 [Source:HGNC Symbol;Acc:HGNC:10349]	GOCC_RIBOSOME	GOCC_RIBOSOMAL_SUBUNIT	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	GOBP_TRANSLATION	GOCC_RIBONUCLEOPROTEIN_COMPLEX	GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOCC_CYTOSOLIC_RIBOSOME	GOBP_CYTOPLASMIC_TRANSLATION
6129	RPL7	ribosomal protein L7 [Source:HGNC Symbol;Acc:HGNC:10363]	GOCC_RIBOSOME	GOCC_RIBOSOMAL_SUBUNIT	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	GOBP_TRANSLATION	GOCC_RIBONUCLEOPROTEIN_COMPLEX	GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOCC_CYTOSOLIC_RIBOSOME	GOBP_CYTOPLASMIC_TRANSLATION
6130	RPL7A	ribosomal protein L7a [Source:HGNC Symbol;Acc:HGNC:10364]	GOCC_RIBOSOME	GOCC_RIBOSOMAL_SUBUNIT	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	GOBP_TRANSLATION	GOCC_RIBONUCLEOPROTEIN_COMPLEX	GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOCC_CYTOSOLIC_RIBOSOME	GOBP_CYTOPLASMIC_TRANSLATION
6134	RPL10	ribosomal protein L10 [Source:HGNC Symbol;Acc:HGNC:10298]	GOCC_RIBOSOME	GOCC_RIBOSOMAL_SUBUNIT	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	GOBP_TRANSLATION	GOCC_RIBONUCLEOPROTEIN_COMPLEX	GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOCC_CYTOSOLIC_RIBOSOME	GOBP_CYTOPLASMIC_TRANSLATION
9045	RPL14	ribosomal protein L14 [Source:HGNC Symbol;Acc:HGNC:10305]	GOCC_RIBOSOME	GOCC_RIBOSOMAL_SUBUNIT	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	GOBP_TRANSLATION	GOCC_RIBONUCLEOPROTEIN_COMPLEX	GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOCC_CYTOSOLIC_RIBOSOME	GOBP_CYTOPLASMIC_TRANSLATION
51121	RPL26L1	ribosomal protein L26 like 1 [Source:HGNC Symbol;Acc:HGNC:17050]	GOCC_RIBOSOME	GOCC_RIBOSOMAL_SUBUNIT	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	GOBP_TRANSLATION	GOCC_RIBONUCLEOPROTEIN_COMPLEX	GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOCC_CYTOSOLIC_RIBOSOME	GOBP_CYTOPLASMIC_TRANSLATION
6132	RPL8	ribosomal protein L8 [Source:HGNC Symbol;Acc:HGNC:10368]	GOCC_RIBOSOME	GOCC_RIBOSOMAL_SUBUNIT	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	GOBP_TRANSLATION	GOCC_RIBONUCLEOPROTEIN_COMPLEX	GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOCC_CYTOSOLIC_RIBOSOME	GOBP_CYTOPLASMIC_TRANSLATION
6133	RPL9	ribosomal protein L9 [Source:HGNC Symbol;Acc:HGNC:10369]	GOCC_RIBOSOME	GOCC_RIBOSOMAL_SUBUNIT	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	GOBP_TRANSLATION	GOCC_RIBONUCLEOPROTEIN_COMPLEX	GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOCC_CYTOSOLIC_RIBOSOME	GOBP_CYTOPLASMIC_TRANSLATION
9349	RPL23	ribosomal protein L23 [Source:HGNC Symbol;Acc:HGNC:10316]	GOCC_RIBOSOME	GOCC_RIBOSOMAL_SUBUNIT	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	GOBP_TRANSLATION	GOCC_RIBONUCLEOPROTEIN_COMPLEX	GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOCC_CYTOSOLIC_RIBOSOME	GOBP_CYTOPLASMIC_TRANSLATION
6136	RPL12	ribosomal protein L12 [Source:HGNC Symbol;Acc:HGNC:10302]	GOCC_RIBOSOME	GOCC_RIBOSOMAL_SUBUNIT	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	GOBP_TRANSLATION	GOCC_RIBONUCLEOPROTEIN_COMPLEX	GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOCC_CYTOSOLIC_RIBOSOME	GOBP_CYTOPLASMIC_TRANSLATION
6167	RPL37	ribosomal protein L37 [Source:HGNC Symbol;Acc:HGNC:10347]	GOCC_RIBOSOME	GOCC_RIBOSOMAL_SUBUNIT	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	GOBP_TRANSLATION	GOCC_RIBONUCLEOPROTEIN_COMPLEX	GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOCC_CYTOSOLIC_RIBOSOME	GOBP_CYTOPLASMIC_TRANSLATION
23521	RPL13A	ribosomal protein L13a [Source:HGNC Symbol;Acc:HGNC:10304]	GOCC_RIBOSOME	GOCC_RIBOSOMAL_SUBUNIT	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	GOBP_TRANSLATION	GOCC_RIBONUCLEOPROTEIN_COMPLEX	GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOCC_CYTOSOLIC_RIBOSOME	GOBP_CYTOPLASMIC_TRANSLATION
6141	RPL18	ribosomal protein L18 [Source:HGNC Symbol;Acc:HGNC:10310]	GOCC_RIBOSOME	GOCC_RIBOSOMAL_SUBUNIT	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	GOBP_TRANSLATION	GOCC_RIBONUCLEOPROTEIN_COMPLEX	GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOCC_CYTOSOLIC_RIBOSOME	GOBP_CYTOPLASMIC_TRANSLATION
6160	RPL31	ribosomal protein L31 [Source:HGNC Symbol;Acc:HGNC:10334]	GOCC_RIBOSOME	GOCC_RIBOSOMAL_SUBUNIT	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	GOBP_TRANSLATION	GOCC_RIBONUCLEOPROTEIN_COMPLEX	GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOCC_CYTOSOLIC_RIBOSOME	GOBP_CYTOPLASMIC_TRANSLATION
6138	RPL15	ribosomal protein L15 [Source:HGNC Symbol;Acc:HGNC:10306]	GOCC_RIBOSOME	GOCC_RIBOSOMAL_SUBUNIT	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	GOBP_TRANSLATION	GOCC_RIBONUCLEOPROTEIN_COMPLEX	GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOCC_CYTOSOLIC_RIBOSOME	GOBP_CYTOPLASMIC_TRANSLATION
6143	RPL19	ribosomal protein L19 [Source:HGNC Symbol;Acc:HGNC:10312]	GOCC_RIBOSOME	GOCC_RIBOSOMAL_SUBUNIT	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	GOBP_TRANSLATION	GOCC_RIBONUCLEOPROTEIN_COMPLEX	GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOCC_CYTOSOLIC_RIBOSOME	GOBP_CYTOPLASMIC_TRANSLATION
6124	RPL4	ribosomal protein L4 [Source:HGNC Symbol;Acc:HGNC:10353]	GOCC_RIBOSOME	GOCC_RIBOSOMAL_SUBUNIT	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_MOLECULE_ACTIVITY	GOBP_TRANSLATION	GOCC_RIBONUCLEOPROTEIN_COMPLEX	GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	GOCC_CYTOSOLIC_RIBOSOME	GOBP_CYTOPLASMIC_TRANSLATION
